sample_id,length_1,length_2,Shape,Direction,Length,Position,Duration
277,308,474,0.8723507396960543,0.7916552389985339,0.8713654250618821,0.764321982020298,0.8404768915945017
278,109,83,0.890619023961103,0.8015552978605145,0.8747263181916146,0.719727666817235,0.829683677747768
279,99,558,0.8669825961245916,0.6387682964368203,0.8196432171183932,0.7526385846489644,0.8330006950318238
280,756,346,0.8706769566766667,0.7439070019797522,0.8641845319558071,0.7539378680687514,0.8500166295202782
281,1688,745,0.8723986472927108,0.7467474945934613,0.864194380429435,0.7580679306890098,0.833448023909003
282,253,288,0.8672770042657694,0.808374411277473,0.8708242187481315,0.7704331594657053,0.8274980507891799
283,181,179,0.8783677912335683,0.79599095495544,0.8890435055021798,0.7725331905559523,0.834716994628679
284,330,782,0.875158886721404,0.7534748305851275,0.8602745251704922,0.7618585711749348,0.8267937549965206
285,337,251,0.887489026886712,0.8112455736990308,0.8851570175430433,0.7757259278154824,0.8329053790844239
286,82,799,0.8499446957818746,0.5850681632401611,0.7562748512440249,0.6842813910190804,0.8292871292767677
287,227,556,0.8657507260638324,0.7293663323099855,0.8565252921115595,0.7455127752957125,0.8427783010490685
288,152,366,0.8682533998667222,0.7188093901893065,0.8530111461909579,0.7564494729280028,0.8170085346385563
289,376,151,0.8712719542943537,0.7154800079481167,0.8623786081872328,0.7515464454137089,0.8408109587602772
290,199,760,0.8663702892496811,0.6514505290184437,0.8452193215559749,0.7333786948653056,0.8341092509657093
291,244,116,0.872165715277788,0.7376408614900586,0.8547011227742516,0.766145272721018,0.8420815155638471
292,143,327,0.8658410329479194,0.7464742978996864,0.8749995550838161,0.7392935968868027,0.8179088707821252
293,315,376,0.8762834126424526,0.8021389002158097,0.8816506032186632,0.7838073930951303,0.8321110708164301
294,164,274,0.8826427434760244,0.777877639162308,0.8877453524107863,0.7735399805584634,0.8315935333536248
295,442,194,0.8770203076185301,0.7459475571319043,0.873703229075702,0.7703653246396477,0.8558260839778078
296,392,194,0.8803780813505414,0.7736104856381356,0.8774177614876371,0.7550646154744035,0.8371868974269059
297,23,300,0.842612961421665,0.5431574529499024,0.7922853949027131,0.6738637995608554,0.8703256985035406
298,41,288,0.8641972756399934,0.6396583689507649,0.7833520659761488,0.7485456668603274,0.8587393697856404
299,361,579,0.8760697750559565,0.7848398570445967,0.8737861418240712,0.7746087723826535,0.8387017092163451
300,447,112,0.863145777524419,0.6912786097212872,0.806934625200683,0.7625650838073866,0.8401284745713578
301,14,198,0.8439340498357053,0.44573694717689194,0.7694486281233066,0.6883221489497002,0.7507695420002506
302,77,198,0.876678520806321,0.6927227483865759,0.8587110771386955,0.7123465997589703,0.8222261334112381
303,341,376,0.8797772045783315,0.8031142968685006,0.8754319807168243,0.7908161064329753,0.8366763392574558
304,254,72,0.8626613947167452,0.6538367591653607,0.8596093112405218,0.7485920737959255,0.8096242714879172
305,396,86,0.8617923930204239,0.6473816348990651,0.8456360800417749,0.7484102657981841,0.8482540338663205
306,122,979,0.8591317532599881,0.5713185256985565,0.796333224208,0.746070183485932,0.8559998238663649
307,543,303,0.8857492582533458,0.7772175363488735,0.8756780737037582,0.761578179611782,0.8425385070309002
308,184,568,0.8743912835426154,0.6945969957797926,0.8499677440139886,0.7268069967070744,0.8206321642575112
309,145,284,0.874762380652829,0.7852330754020052,0.8510258448171547,0.7488734471822478,0.8541286351605442
310,253,686,0.8725417572861125,0.7141398544817619,0.8654073107395355,0.7490667275478695,0.825076547863301
311,388,249,0.8833922417041378,0.8008172450978963,0.8778214417639743,0.7826717093750817,0.8317819286433237
312,69,468,0.854929485649006,0.5702705253857239,0.7743695599209337,0.7050013985173609,0.8167341611926189
313,327,102,0.8631633355591869,0.7249625399023701,0.844877497013223,0.7401561816044478,0.8192320524593666
314,145,109,0.8752707926270067,0.8066145415579471,0.8595520413423823,0.7469437509911651,0.8504718175906175
315,240,525,0.8724008600065634,0.7233414650649437,0.8757208709265025,0.7533832446797533,0.8242666049763503
316,590,90,0.8572714013331872,0.562115384103586,0.7868803343123775,0.7066908662636082,0.8579195503627887
317,276,168,0.8765436485866931,0.7738593243974574,0.8728639381186442,0.771618848698832,0.838357663985246
318,279,327,0.8820799923853604,0.8001847931327435,0.8692007884428692,0.7791109875424375,0.8401825411345989
319,266,314,0.8776821858851005,0.8354273523611044,0.8698847760705686,0.7761311926327092,0.8284269046858395
320,269,267,0.8840220535869447,0.8013825301444899,0.8850497202617965,0.7745421551281241,0.8391733738280421
321,257,424,0.8808186458908958,0.7827736896163919,0.8861092323032989,0.776784157712955,0.8401904625030323
322,322,192,0.8841983540157995,0.7733611647999697,0.8794785756017486,0.7534669816614584,0.8403672697015131
323,242,88,0.8675692460742197,0.7075706353919186,0.855376562709544,0.7571907852879457,0.8604973357542677
324,99,18,0.8598032210479314,0.7080825890702866,0.8038861118430942,0.7339297157945184,0.773486201715119
325,25,119,0.8418975103013588,0.5441483392402322,0.8067172129458737,0.7176826212006793,0.8497321053420994
326,120,376,0.8609348461810272,0.6757352725517134,0.835821678493649,0.7114134228734978,0.8552003503487022
327,37,424,0.8523180792787748,0.5542418480017712,0.7863363420838849,0.7377457035151385,0.853639049863595
328,190,296,0.8807423957675925,0.7831830187184187,0.8786018516551741,0.7829532876702745,0.8302565144458156
329,123,423,0.8599552982538301,0.6399976145680024,0.8391113883177259,0.7205889130766152,0.8119965104959654
330,64,338,0.8561659420050929,0.5858143836174365,0.8250291127800111,0.6950956122778549,0.8584322256882772
331,345,207,0.8817331861166552,0.7828121363788398,0.8708684929562974,0.7715901448138858,0.8274538919690634
332,172,429,0.8655237593004168,0.6931263179738041,0.843831150890943,0.7420777407616694,0.8229441597727583
333,331,947,0.8745459265192234,0.6921711246602879,0.8455555506897129,0.7380200070605378,0.8501168317228068
334,171,351,0.880591595841174,0.7544185196474746,0.8751387860693215,0.7671990136725824,0.8295034607458827
335,287,190,0.8779353832107717,0.7729123745476161,0.8827198860445311,0.7616271979877576,0.8248488117313972
336,908,173,0.8624536982607569,0.6198397845435286,0.8192799538948705,0.7277639229597427,0.8222867271354944
337,726,92,0.8564247589422722,0.575154834392504,0.7666971319492699,0.7261025259470384,0.8517392872950739
338,553,729,0.8777961888287078,0.7958521125081123,0.8779950078718726,0.7892404744307613,0.8405012484961476
339,136,97,0.8619107405953427,0.7615723281861059,0.8677511464851474,0.7766503110000903,0.8623066408969863
340,120,548,0.8625326830113462,0.6598709057698194,0.8231855500638179,0.7290050366297772,0.8440003044499927
341,145,276,0.8766812632652556,0.7574354926739445,0.8665131280383841,0.731846574072875,0.8271893195439876
342,82,78,0.8650886629184698,0.7408084506465606,0.8961732438349388,0.7629320249959364,0.8104751599775284
343,271,712,0.8791942074696267,0.72715910889453,0.8503504222862694,0.7576182443358151,0.8295946466034365
344,482,359,0.8784078450912598,0.807088350103106,0.8870770241167515,0.768706966722627,0.8247540891767746
345,85,96,0.8819025416778747,0.7938943523730847,0.8854651585486761,0.78750950532265,0.8530790196375982
346,201,95,0.8834207203900253,0.7819333486721947,0.8751234843931428,0.7690662044532102,0.8381581844501289
347,424,73,0.856639176549358,0.6227418558813163,0.7814010015247723,0.7031594722606305,0.8376714441901933
348,55,275,0.851688828888353,0.638350638082946,0.7699201611729458,0.7109036159932248,0.8437968660488153
349,544,243,0.872576681063634,0.7463376765105351,0.8676653468022608,0.7404242692562921,0.8384765871646831
350,257,483,0.8740429092583482,0.7873312008638469,0.8530165688135066,0.7536115020936213,0.8352417346968636
351,78,256,0.8659707975794233,0.6815961941259722,0.8672407516714896,0.7490029513640568,0.8496209482868731
352,304,578,0.8774468698919685,0.7740348524595055,0.8715118617928002,0.76110795929335,0.8447771774283837
353,533,90,0.8540355138248087,0.5994132199477401,0.7965654768474273,0.7362644792808156,0.8476461606469149
354,161,261,0.8820548575576546,0.7771498031997186,0.8811255400582784,0.7777125582029368,0.828620243929955
355,785,500,0.8759961465394077,0.7692199610453608,0.8803546940439577,0.7718484969528565,0.8374783637476875
356,605,371,0.8801067599167367,0.7773953551885053,0.8759469897766335,0.7652595910771982,0.8260461310380295
357,43,190,0.8474081041032908,0.6961157111947509,0.8019767892784201,0.7778960090894848,0.8462831926258185
358,60,284,0.8667416836230584,0.6044649258434096,0.8131731801696782,0.7089960611109917,0.8525890643631473
359,668,147,0.8640727135110425,0.6389686997079722,0.8210389657947985,0.7150171223954168,0.8575537393571803
360,190,54,0.8534246615670537,0.645068330124646,0.8222097846368216,0.7375353242531508,0.8008388398759628
361,80,261,0.8564821187469078,0.6963790023538595,0.855184646128139,0.6919002022664673,0.8227659390070868
362,572,661,0.8819942209269376,0.7934209071791595,0.8804536078461936,0.7758502636677209,0.8311074567913088
363,29,549,0.8451725011346046,0.5637081518720677,0.7703628070278807,0.6963093217412559,0.8523726587946295
364,260,317,0.8771598611512603,0.8033174806869885,0.8866658919546924,0.7771280345290701,0.8406864788889298
365,290,466,0.8815769881886734,0.7795440312463053,0.865309078951289,0.7729662245463672,0.8383059572764037
366,273,724,0.8798718331005505,0.73786249232512,0.8634231165304669,0.7615599288984157,0.83588586290148
367,242,213,0.884036970504583,0.809926532363529,0.876210099301559,0.7554417038529153,0.8578622377914352
368,183,105,0.8632341255932042,0.7502876692437459,0.8539051666321665,0.7545867524821498,0.8431600707837019
369,257,281,0.8838897755192997,0.7870974261678138,0.8831507381500674,0.7623404824283638,0.8479624063139377
370,100,130,0.8761371673041294,0.7959876084416155,0.8905720876851068,0.783987574703682,0.8440055427564579
371,243,419,0.8793569655896747,0.7903466705917441,0.8795522979404562,0.7675113288908351,0.8522512441286209
372,138,126,0.8764653313849864,0.7694553310629385,0.8742412706398646,0.7632972497170507,0.8466898395401051
373,785,130,0.8609235261169269,0.615432576304257,0.8126911986042056,0.6997237617145641,0.8253582830881432
374,91,57,0.8860388479268572,0.8084692325942265,0.8705131882114512,0.7815021280179164,0.8258874278514996
375,80,602,0.8555587100676042,0.5627485433772725,0.7962039692693661,0.7583723020168762,0.8448685093887742
376,37,542,0.8475522660674898,0.5578250043759333,0.747583027159657,0.715805495379543,0.7790238838662216
377,252,146,0.8823453678434704,0.7447351100838755,0.8845753273304167,0.775326040415165,0.8389409208236966
378,197,230,0.8826360214044947,0.7969304883926593,0.8861504597447311,0.7863332069909285,0.8135376993013317
379,174,251,0.8761872861200475,0.8036664712507645,0.8622852718221073,0.764199703195309,0.8451889319349911
380,65,246,0.8673166668844894,0.6757557744608405,0.8622773464866349,0.764465195475407,0.8446587612556464
381,708,46,0.8536093273153382,0.5764248090691861,0.8104494757929941,0.6479404346200295,0.8088033651518322
382,401,332,0.8820855156751193,0.8064800120850167,0.8839302098468946,0.7889973677982274,0.8395538027618368
383,65,443,0.8602646771447179,0.5925582613550846,0.7869652320086006,0.7496117430499936,0.7867228548204148
384,223,233,0.8764979375233212,0.7973974084272072,0.8769484729681216,0.7788694391469477,0.8321427791744472
385,335,135,0.8682230667626312,0.7292551174044608,0.8458835543197398,0.736771959678874,0.8565211986747177
386,129,369,0.8685690198906622,0.7282398052893495,0.8565516280190618,0.7542561266356661,0.8228452970445369
387,47,239,0.8667781327900311,0.6408895869894576,0.8189349866279165,0.7507044375467561,0.8300615450758111
388,95,438,0.8648319136374906,0.6621839907352036,0.8261697476009706,0.7490311942736378,0.8422658132264871
389,625,142,0.8643292414129015,0.6398869721146285,0.8244279828174949,0.745953768114296,0.8365490831530664
390,462,405,0.8809548772631361,0.8060897673480197,0.8832536035807045,0.7766807748265606,0.8306734427167479
391,360,302,0.883312510568522,0.7910295860043077,0.8821624626888869,0.7744078872693531,0.8226307528189978
392,38,279,0.8477851231099888,0.5698047903423611,0.7581761832814584,0.6809624401228328,0.8447732937911079
393,653,205,0.8707481206592173,0.699924595141711,0.8503764101686713,0.7379400314894007,0.8391458663788374
394,697,104,0.8625423160503407,0.5727941365449472,0.8111026964712486,0.7422418678548288,0.8294839280273284
395,108,382,0.866715784189972,0.6611593122560181,0.8260702961945996,0.7136860074316286,0.8435611784348138
396,736,762,0.88374915518853,0.7986067385561397,0.8802003219647873,0.787124689965672,0.84142742536987
397,425,466,0.8835007928822817,0.7980954046301891,0.8896461457212745,0.7877301018430629,0.8389316515262308
398,168,305,0.8825271363905197,0.7638892331097095,0.8764310143936058,0.7739180383382634,0.8344112985841315
399,139,406,0.8690747217782634,0.7056776400848961,0.8624327116004185,0.7551822152322589,0.8303785609606961
400,202,278,0.8844426166446369,0.7765847423192273,0.8865960641006009,0.7665253897054274,0.8245697546971593
401,244,140,0.8703689702269419,0.7697205654536998,0.8668203593597046,0.7692401842898713,0.814542417074009
402,163,748,0.8647028734232618,0.6527688249216501,0.8323339776193164,0.7453882135339723,0.8481135797522912
403,698,141,0.8590579152215385,0.6461812921426868,0.8268578620008967,0.7326748210102183,0.8199536377527947
404,665,1082,0.8772506562940605,0.7683549425475792,0.8749031172692644,0.7594598131524437,0.841155796597844
405,86,145,0.890886150307123,0.7838556265068662,0.8800337144727375,0.7674116478221861,0.8521295041798616
406,267,355,0.8804812854392235,0.7984060901734962,0.8710674222316278,0.7811807735517182,0.840160215963268
407,327,91,0.8686144528046222,0.6713182893663519,0.8469623922994957,0.7122568283068988,0.8268790978901936
408,632,114,0.8633373648968482,0.6282526863653032,0.8056808612616873,0.7562902075438309,0.834809055254522
409,559,490,0.8822743625407525,0.8047271097714197,0.8962999865745254,0.7846205455790028,0.8220896447613497
410,494,373,0.8818848585569257,0.8073355610647799,0.8737704409154143,0.7650790287518161,0.8210989927111287
411,494,825,0.8846297268447741,0.7894659243877886,0.8783026964456753,0.7779178196281265,0.8409601202299188
412,207,590,0.8661219814827724,0.6996314794543773,0.8630689599551165,0.7338339236467,0.8342558132721717
413,117,33,0.849104948648275,0.5587442545404664,0.8601548412879206,0.6830150806639486,0.8353198507577058
414,275,235,0.8723390712580521,0.798349941068414,0.8825046709491043,0.791918145738544,0.8460041526884978
415,554,377,0.8826043787745409,0.8120558631208703,0.871460738647934,0.7664459341688136,0.8399043287752589
416,248,413,0.8801074703095733,0.7684560616335752,0.8833481907315217,0.788069251838504,0.828856637359509
417,222,986,0.8687076348821289,0.643563469210138,0.825204798585246,0.7354615598215886,0.8352587434617056
418,347,158,0.8794448918252767,0.7313254887327574,0.887089529760275,0.7701221959699254,0.8351868935984661
419,234,220,0.8757319585257557,0.7854296709420215,0.8649563984224264,0.7680339454648806,0.8193273519964108
420,357,188,0.8681098399301742,0.7882799140097552,0.8714321706022119,0.7675818371536896,0.8458709076368116
421,694,238,0.868680352868609,0.6912380143384136,0.8590727236059699,0.745576062335674,0.8405972514559986
422,131,545,0.8692725483868434,0.6226559452031178,0.8209291161695796,0.7399025359770195,0.8169907551644113
423,169,263,0.8682125750000138,0.7568250028525564,0.8582103306592483,0.7684754698878895,0.8560089751326487
424,352,290,0.8714932527598851,0.7904250882120804,0.876933095909175,0.7573144938764482,0.8369650154852761
425,472,159,0.8702385515624493,0.7033201577657423,0.8574816997442192,0.7358388889997729,0.8469855490957132
426,195,222,0.8800725324493829,0.7863804302210432,0.8742117727382144,0.7560416900158591,0.8269503397091105
427,703,89,0.8624298889732359,0.5588263351933691,0.7920065153472394,0.7024353890931303,0.8478881255256829
428,220,534,0.875034217580584,0.7427162050618055,0.8712348452013347,0.7604683676858686,0.8335019960315763
429,705,477,0.8823890745394007,0.7917823670620862,0.8739658501028023,0.7644405274287926,0.8309629606583883
430,302,420,0.8770674687962866,0.7970930969747821,0.8792291311250633,0.7737556610878057,0.8232329537876765
431,305,79,0.8502483375600601,0.6240925184817511,0.8280392188045955,0.7088216417467268,0.8488501391803325
432,62,258,0.8630676964372499,0.6786978030050076,0.8427253739194964,0.7276258258964896,0.8317347945075676
433,344,378,0.8796305987965541,0.8003623795883749,0.8847792819000062,0.7754069296647607,0.8422326527113548
434,86,214,0.8651302100383733,0.7191075298958332,0.8590900322699673,0.7574446486512623,0.8168564379159875
435,468,561,0.8834037772885392,0.8049242229609056,0.8757791877386218,0.7666836273341545,0.835657086170605
436,214,302,0.8763441771785795,0.7744764267489208,0.889615417480384,0.7710854744197828,0.8344656402336132
437,141,244,0.8773757303062999,0.7626466902775964,0.8633293053909057,0.7554036135369712,0.8182504774382119
438,664,157,0.861393555775835,0.6570322459080087,0.7985475359601406,0.7456427719668883,0.8571677872302544
439,474,991,0.8778481319903096,0.759232013524499,0.8664044678909423,0.7640817418089577,0.8456930962587959
440,431,460,0.8798028519583624,0.7943600429566029,0.8839971812086505,0.7795937678131608,0.8389221628847341
441,330,1171,0.8708423234163569,0.7024026508742651,0.8388661380761735,0.7356581791287604,0.8157237064855469
442,486,675,0.8741693502095049,0.7937503008854522,0.8886954872384452,0.7776888741580205,0.8306107520068278
443,143,232,0.8775732953246104,0.7747603454967925,0.8808988589810267,0.7724250914110669,0.833341290664151
444,372,100,0.8640910726069537,0.6683824513856227,0.8332312087142566,0.7158072879458256,0.8450008796197523
445,202,316,0.8814735041540406,0.7658287042970229,0.8726877865478089,0.745169969939776,0.840581161452091
446,487,1209,0.87435132928586,0.7468625968187872,0.865884378367215,0.7549432196713559,0.8373150303841255
447,223,342,0.886365465783428,0.8140831700389689,0.8840086918336718,0.7825796996360707,0.8448118989717612
448,270,296,0.8761215514826118,0.814339273669555,0.8729729940903119,0.76283437334215,0.8242717175190895
449,164,126,0.8742291033445856,0.7741063712917313,0.8866056431161948,0.7677303779865965,0.8141878927475167
450,195,152,0.8730151854841499,0.811347187166816,0.8872886633321942,0.7854252562771911,0.8325134193779161
451,161,344,0.8698771985035049,0.7722796262142702,0.8625258121912985,0.7638696214432366,0.8409945005612502
452,333,229,0.8751791773229973,0.7872566759055161,0.87761717799162,0.7667056215590075,0.8366094583053824
453,85,626,0.8523613246116368,0.5924441645912373,0.8066766213012719,0.7295315955363342,0.8351884198028473
454,208,227,0.8770040112077572,0.7907677856788207,0.8799881343554906,0.7713679687796053,0.8461406224206687
455,160,195,0.8813293134267417,0.8082011934006389,0.8877791949981763,0.7936220048065885,0.8359942666294731
456,23,141,0.856515166356687,0.58729130452436,0.7804889579415472,0.7068442836110989,0.7818354750964708
457,491,238,0.8802383499176895,0.7600012901876494,0.8720187140953023,0.7486130025800248,0.8408422539042453
458,104,231,0.8774478739399152,0.7507420398896162,0.8677455250932063,0.752780938696399,0.8189763030648964
459,119,116,0.8771903603394245,0.8238855204091761,0.8686639242695844,0.802122909471786,0.8192671413786172
460,408,422,0.882552194996552,0.8199373707163691,0.8782651813693971,0.7894806222880173,0.8145086278280644
461,383,104,0.8580974408565305,0.7204431636727331,0.8289732559031695,0.7298694400572071,0.8313727789603733
462,1124,362,0.8659757255311477,0.7042004226414476,0.8484405603706993,0.7333225543930946,0.8355703604189573
463,561,323,0.8824282797666307,0.7591369591907937,0.8751205087632613,0.7679482924021463,0.8356295864982202
464,168,456,0.8725572243375533,0.7182533567270253,0.8715298546760332,0.7372538491424623,0.8113130636102146
465,484,362,0.8720197342520315,0.7851425313478028,0.8783557848799852,0.7644172045701695,0.823445523562913
466,380,337,0.877632775390483,0.7988842235140784,0.8840718929420002,0.7749161253916748,0.8336442199584208
467,204,57,0.8594715166127749,0.689503560437494,0.8325059747548971,0.7370141040760054,0.8339731172665189
468,34,108,0.8662476734903543,0.6858630937624405,0.8502997752137756,0.7418087020543993,0.76840320416666
469,328,180,0.8728131098933343,0.7553306650704936,0.8612628182542501,0.7564545511211087,0.8213337606857258
470,229,333,0.8839317256058971,0.809102126872594,0.8968585560589721,0.7812525741968274,0.8402964679032345
471,429,219,0.8801332618017492,0.7564708203774362,0.8790580402742757,0.7897695953239634,0.8313287278290948
472,321,64,0.8653878364765418,0.6638941771796756,0.8278954026110119,0.7230731649235554,0.8511719447563333
473,249,120,0.8742427036243292,0.763851838151885,0.8702662994392995,0.7708309809740914,0.820135794630886
474,189,327,0.8827990178804237,0.7882575839868137,0.8819834243062173,0.7635896877612571,0.830165256162499
475,370,287,0.8745181974532946,0.8069785521521655,0.874045630963554,0.7695624657502662,0.8356109074182747
476,230,64,0.8711314437919476,0.6711489494214506,0.8616556632042502,0.7299657179930286,0.8242119211249026
477,36,265,0.85026378743064,0.577065650689565,0.8402935695227287,0.7597429212190968,0.8160593931026721
478,145,428,0.8850478784705074,0.7427782362668263,0.8967708359941361,0.7805283946805772,0.8364334603415876
479,114,236,0.8638864946750219,0.7450670006079751,0.8531554387441088,0.7370472769185765,0.8513678576133386
480,570,353,0.8794671127052642,0.7858624991323797,0.8788588465368051,0.7641108385394519,0.8465090251492577
481,124,34,0.8338122265112903,0.6797003606254902,0.846148299362761,0.764473107113798,0.8118761855585647
482,910,291,0.8739163883810663,0.6982922511491703,0.8643412932159652,0.7549178805054222,0.8263493265290323
483,65,187,0.8685599292890422,0.695594663196687,0.8455753958098353,0.7343264428673928,0.8418268912105825
484,71,268,0.8631102697272274,0.6679279271578735,0.830610909320391,0.7347654038641475,0.8415565631206161
485,181,110,0.8773700944776075,0.7553301919952786,0.8713291801348089,0.7641719193644094,0.8307764968619044
486,477,143,0.872336573653783,0.7138646796607846,0.8486922389042505,0.7380858056444521,0.8252898304350583
487,107,57,0.864491854871806,0.748798857614643,0.8642143812057463,0.7266225045809449,0.8088113459200087
488,234,151,0.8676139912727883,0.7834254384371251,0.8773717682181603,0.7739276337554408,0.8310310899544656
489,400,182,0.8833992453777615,0.7623438771895547,0.863945817739075,0.7469295898327105,0.8433518911819375
490,118,240,0.8745416260660015,0.7704553889326716,0.8508892407374613,0.749814228276733,0.8381460650619309
491,201,298,0.8784002095993855,0.7708702475643502,0.8807272541486577,0.7735611469856357,0.8592674513557113
492,270,387,0.8805695990904233,0.8176117447783937,0.8698626980909554,0.7845194075607069,0.8373756745047662
493,646,493,0.8819542473418209,0.8166430518820359,0.8764777104458099,0.7652030550438219,0.8345537235963808
494,234,346,0.8719448342973496,0.7934409884046393,0.8851081103656175,0.7797240359210847,0.8263799105785203
495,31,533,0.8538854411839957,0.5530086150693561,0.7418449900026565,0.696034073744319,0.8622299568113825
496,164,136,0.8735915759254576,0.7933353477715188,0.864852468587494,0.7417173426875764,0.8261957035423924
497,710,255,0.8700290238394088,0.7030140771443458,0.8542558762954872,0.7401255071662609,0.8378617723291919
498,198,12,0.8542161265438906,0.5547186602903893,0.8091560728824198,0.6607979914033543,0.7782973923457988
499,306,232,0.8722220525261536,0.7977527276387333,0.8601994018154181,0.7510731176798476,0.8309063897339207
500,299,364,0.8794767510502023,0.7912746740951531,0.8824641247130588,0.7763316350661384,0.8317765110085069
501,640,199,0.8694495464788151,0.6878133683772312,0.8337210293160203,0.7242412307479071,0.8377753593524679
502,125,133,0.8760292701984683,0.8189889203500027,0.868068501247614,0.7432807261244634,0.8315631713172013
503,32,247,0.8583671944876262,0.5976437854543818,0.8430152707526531,0.7560008089889746,0.8397206094147306
504,197,255,0.8726744966148898,0.784864679055558,0.8837663828047946,0.7816082922033347,0.8340371032666813
505,616,474,0.8808067211220458,0.8049850532635545,0.8786459995992754,0.76972574156946,0.8369653731610704
506,648,631,0.8790978739747262,0.7877123253876355,0.8792520782556059,0.7871720385379931,0.838110441683713
507,411,49,0.8506216754163808,0.5512156937102484,0.7838836257808786,0.6962391653150843,0.848914592492937
508,319,166,0.8826938863607895,0.7428312159764361,0.8531120064925166,0.7587160380506957,0.8278487253529634
509,37,264,0.8545519583850116,0.6124052132652091,0.7961297801511324,0.7097677138880052,0.7944795530787568
510,403,100,0.8745014894532949,0.6588915351918188,0.8487452416714495,0.767079059218623,0.8309670775076319
511,216,136,0.8726288116625598,0.806246076674635,0.8815880594217771,0.7828842983102674,0.8500421906369696
512,28,506,0.847437756967813,0.5104153309835695,0.8225619179250758,0.7193262166540642,0.8720099882635137
513,108,619,0.8577425090605098,0.6037857097529735,0.818841239655499,0.7301519338633821,0.8531268090894198
514,491,250,0.8796310339291812,0.7565910845113969,0.8773616689077975,0.7574688929940294,0.8175689219282203
515,61,568,0.8555951630008962,0.5764807836907679,0.7811093888625824,0.6908686758870985,0.8169651141124838
516,818,405,0.873480232173602,0.7565899663508218,0.8616704366665149,0.7592006165575163,0.8358203530898308
517,118,65,0.8907058670347429,0.7884398021826422,0.8777575599569108,0.7436816161862694,0.8409186515654133
518,298,268,0.8776735154750495,0.8013763097731246,0.8802204787198741,0.7683293240629112,0.8532584360932424
519,353,712,0.8789167293463501,0.7617887713850817,0.881448596209871,0.7666273736337706,0.8347747323556772
520,385,349,0.8812207058067938,0.8017375207425133,0.8703007820936219,0.7688743774843683,0.8150590777110233
521,165,676,0.8608731293611818,0.6701817202603206,0.8214450933412298,0.7267347540082167,0.850613911384487
522,441,265,0.8774097710983759,0.7717464654737798,0.8785301928915294,0.7660887586612598,0.8386316364582351
523,176,663,0.8603493241847012,0.6591591957148484,0.8192823917487968,0.7360406355464792,0.8473096130594949
524,471,350,0.8802842631411354,0.803877906362629,0.8708818529279261,0.7592617882317081,0.8397550950813963
525,286,169,0.8731772194329412,0.7872855952368344,0.8842611571685384,0.7629955238341968,0.8241955318420382
526,131,106,0.8712654029866104,0.8056456413248142,0.8722892458824908,0.7537912249771488,0.8038287753564912
527,770,182,0.8637215510231487,0.6877408354479557,0.8256133667456192,0.72684890886841,0.8362166143780865
528,313,354,0.8809363671197148,0.8106231232120825,0.8802518245151082,0.7832361591852677,0.830412404621947
529,288,53,0.8659237521339236,0.6405836617581127,0.829722375292625,0.7296300635332139,0.8263995590972488
530,122,157,0.8798389189988101,0.7962012711431218,0.8782679769598427,0.7517962519386999,0.855471573550686
531,340,278,0.8708989707048269,0.7878149239757378,0.8819595852091107,0.7573045898263473,0.8406007013462005
532,631,237,0.8710667030088793,0.725729776542812,0.849351572680632,0.7407538616748071,0.8302856220200041
533,7,73,0.8027722447562432,0.49524697614317237,0.8802849291825925,0.7458923870626277,0.857019053378149
534,317,126,0.8722380482883932,0.7047894779705156,0.8634023890095315,0.7648321634183215,0.8411602094845747
535,265,338,0.8813289095899413,0.776829085964354,0.8796352387995771,0.7617214902410593,0.8407404461910332
536,245,749,0.8702742584615839,0.7147711015806972,0.8510619337133071,0.7525193998148537,0.8326045456611486
537,102,9,0.8171285577539782,0.4994855147879115,0.8402140297157367,0.6683563302978484,0.812490280746222
538,70,165,0.8629145982004633,0.7130735883932946,0.8485555592240643,0.7389972426675431,0.818825664828918
539,626,356,0.8856480216134159,0.7885833506038245,0.8794584167051978,0.7624131437736514,0.844718676299143
540,186,212,0.8791426364444335,0.7965209687188403,0.868524264452263,0.7791546466977798,0.8178920527086376
541,214,297,0.8715025223702171,0.7933780305024111,0.8777160905391762,0.773981101164813,0.8441179357187362
542,283,228,0.8792288593640151,0.8412860171908948,0.8646827583106308,0.7744865682476039,0.829890748051246
543,772,288,0.8717982849681739,0.7189708620333332,0.8507378344952505,0.7301643361583212,0.8495214783790822
544,665,242,0.8790805679422165,0.7124680824876636,0.8693441007953561,0.7322739738102522,0.8368794067414571
545,93,261,0.861094479518106,0.694117261507807,0.8734265001779377,0.7524357189727171,0.8510664168373363
546,931,490,0.8783681690287676,0.7822593807986367,0.8615189157685299,0.7627590716266129,0.8234021785775973
547,232,307,0.8765764428899708,0.8049763285316118,0.8746393530547563,0.7619063890463612,0.8288923530158833
548,208,263,0.877109072874901,0.7888597201622257,0.8877992907002917,0.7576935661712062,0.8406673423774099
549,47,399,0.8462010577024984,0.5879346793029456,0.7424607383081756,0.7043357781926564,0.8403903097145711
550,279,165,0.8727833544636375,0.7914108415369275,0.8809009231866444,0.7675926271806534,0.8484766454768743
551,426,363,0.8801552374536541,0.8139169049080242,0.8827778231097405,0.7886853993383216,0.8232641222510806
552,540,315,0.8735436318883969,0.7792851868326984,0.8798007939866173,0.7673970558778236,0.8452156780671776
553,567,60,0.8477734229147003,0.635260028306106,0.7982432701858135,0.7420793789649401,0.797260479848356
